央视频道,#genre#
咪视界-4,https://msj.188766.xyz/play?id=3000000001000008001&token=5aa3600c5aa3600c5aa3600c5aa3600c&client=ys
咪视界-5,https://msj.188766.xyz/play?id=3000000001000008176&token=5aa364ab5aa364ab5aa364ab5aa364ab&client=ys
咪视界-6,https://msj.188766.xyz/play?id=3000000001000008379&token=5aa36c305aa36c305aa36c305aa36c30&client=ys
咪视界-7,https://msj.188766.xyz/play?id=3000000001000010129&token=5aadd89c5aadd89c5aadd89c5aadd89c&client=ys
咪视界-8,https://msj.188766.xyz/play?id=3000000001000010948&token=5aadf6e15aadf6e15aadf6e15aadf6e1&client=ys
咪视界-9,https://msj.188766.xyz/play?id=3000000001000028638&token=5abfa5f85abfa5f85abfa5f85abfa5f8&client=ys
咪视界-10,https://msj.188766.xyz/play?id=3000000001000031494&token=5aca88145aca88145aca88145aca8814&client=ys
咪视界-11,https://msj.188766.xyz/play?id=3000000010000000097&token=fb3affd3fb3affd3fb3affd3fb3affd3&client=ys
咪视界-12,https://msj.188766.xyz/play?id=3000000010000002019&token=fb3be79bfb3be79bfb3be79bfb3be79b&client=ys
咪视界-13,https://msj.188766.xyz/play?id=3000000010000002809&token=fb3c0584fb3c0584fb3c0584fb3c0584&client=ys
咪视界-14,https://msj.188766.xyz/play?id=3000000010000003915&token=fb3c7dbffb3c7dbffb3c7dbffb3c7dbf&client=ys
咪视界-15,https://msj.188766.xyz/play?id=3000000010000004193&token=fb3cd50cfb3cd50cfb3cd50cfb3cd50c&client=ys
咪视界-16,https://msj.188766.xyz/play?id=3000000010000005837&token=fb3d62fcfb3d62fcfb3d62fcfb3d62fc&client=ys
咪视界-17,https://msj.188766.xyz/play?id=3000000010000006077&token=fb3db9cffb3db9cffb3db9cffb3db9cf&client=ys
咪视界-18,https://msj.188766.xyz/play?id=3000000010000006658&token=fb3dd018fb3dd018fb3dd018fb3dd018&client=ys
咪视界-19,https://msj.188766.xyz/play?id=3000000010000009788&token=fb3f3153fb3f3153fb3f3153fb3f3153&client=ys
咪视界-20,https://msj.188766.xyz/play?id=3000000010000010833&token=fb49349efb49349efb49349efb49349e&client=ys
咪视界-21,https://msj.188766.xyz/play?id=3000000010000011297&token=fb499335fb499335fb499335fb499335&client=ys
咪视界-22,https://msj.188766.xyz/play?id=3000000010000011518&token=fb499d81fb499d81fb499d81fb499d81&client=ys
咪视界-23,https://msj.188766.xyz/play?id=3000000010000012558&token=fb4a125cfb4a125cfb4a125cfb4a125c&client=ys
咪视界-24,https://msj.188766.xyz/play?id=3000000010000012616&token=fb4a159ffb4a159ffb4a159ffb4a159f&client=ys
咪视界-25,https://msj.188766.xyz/play?id=3000000010000015470&token=fb4b6beefb4b6beefb4b6beefb4b6bee&client=ys
咪视界-26,https://msj.188766.xyz/play?id=3000000010000015560&token=fb4b6f90fb4b6f90fb4b6f90fb4b6f90&client=ys
咪视界-27,https://msj.188766.xyz/play?id=3000000010000017678&token=fb4c5c36fb4c5c36fb4c5c36fb4c5c36&client=ys
咪视界-28,https://msj.188766.xyz/play?id=3000000010000019839&token=fb4d4bfbfb4d4bfbfb4d4bfbfb4d4bfb&client=ys
咪视界-29,https://msj.188766.xyz/play?id=3000000010000021904&token=fb57c3e3fb57c3e3fb57c3e3fb57c3e3&client=ys
咪视界-30,https://msj.188766.xyz/play?id=3000000010000023434&token=fb589a39fb589a39fb589a39fb589a39&client=ys
咪视界-31,https://msj.188766.xyz/play?id=3000000010000025380&token=fb597fcdfb597fcdfb597fcdfb597fcd&client=ys
咪视界-32,https://msj.188766.xyz/play?id=3000000010000027691&token=fb5a73eefb5a73eefb5a73eefb5a73ee&client=ys
咪视界-33,https://msj.188766.xyz/play?id=3000000010000031669&token=fb65d0e0fb65d0e0fb65d0e0fb65d0e0&client=ys
咪视界-34,https://msj.188766.xyz/play?id=3000000020000011518&token=902e5042902e5042902e5042902e5042&client=ys
咪视界-35,https://msj.188766.xyz/play?id=3000000020000011519&token=902e5043902e5043902e5043902e5043&client=ys
咪视界-36,https://msj.188766.xyz/play?id=3000000020000011520&token=902e5059902e5059902e5059902e5059&client=ys
咪视界-37,https://msj.188766.xyz/play?id=3000000020000011521&token=902e505a902e505a902e505a902e505a&client=ys
咪视界-38,https://msj.188766.xyz/play?id=3000000020000011522&token=902e505b902e505b902e505b902e505b&client=ys

咪视界bc,#genre#
睛彩竞技,https://msj.188766.xyz/play?id=3000000020000011528&token=902e5061902e5061902e5061902e5061
睛彩篮球,https://msj.188766.xyz/play?id=3000000020000011529&token=902e5062902e5062902e5062902e5062
睛彩青少,https://msj.188766.xyz/play?id=3000000020000011525&token=902e505e902e505e902e505e902e505e
睛彩广场舞,https://msj.188766.xyz/play?id=3000000020000011523&token=902e505c902e505c902e505c902e505c
咪视界4k-1,https://msj.188766.xyz/play?id=3000000010000005180&token=fb3d4949fb3d4949fb3d4949fb3d4949
咪视界4k-2,https://msj.188766.xyz/play?id=3000000010000015686&token=fb4b7395fb4b7395fb4b7395fb4b7395
咪视界-1,https://msj.188766.xyz/play?id=3000000001000005308&token=5aa20e395aa20e395aa20e395aa20e39
咪视界-2,https://msj.188766.xyz/play?id=3000000001000005969&token=5aa2257a5aa2257a5aa2257a5aa2257a
咪视界-3,https://msj.188766.xyz/play?id=3000000001000007218&token=5aa2f3555aa2f3555aa2f3555aa2f355
咪视界-4,https://msj.188766.xyz/play?id=3000000001000008001&token=5aa3600c5aa3600c5aa3600c5aa3600c
咪视界-5,https://msj.188766.xyz/play?id=3000000001000008176&token=5aa364ab5aa364ab5aa364ab5aa364ab
咪视界-6,https://msj.188766.xyz/play?id=3000000001000008379&token=5aa36c305aa36c305aa36c305aa36c30
咪视界-7,https://msj.188766.xyz/play?id=3000000001000010129&token=5aadd89c5aadd89c5aadd89c5aadd89c
咪视界-8,https://msj.188766.xyz/play?id=3000000001000010948&token=5aadf6e15aadf6e15aadf6e15aadf6e1
咪视界-9,https://msj.188766.xyz/play?id=3000000001000028638&token=5abfa5f85abfa5f85abfa5f85abfa5f8
咪视界-10,https://msj.188766.xyz/play?id=3000000001000031494&token=5aca88145aca88145aca88145aca8814
咪视界-11,https://msj.188766.xyz/play?id=3000000010000000097&token=fb3affd3fb3affd3fb3affd3fb3affd3
咪视界-12,https://msj.188766.xyz/play?id=3000000010000002019&token=fb3be79bfb3be79bfb3be79bfb3be79b
咪视界-13,https://msj.188766.xyz/play?id=3000000010000002809&token=fb3c0584fb3c0584fb3c0584fb3c0584
咪视界-14,https://msj.188766.xyz/play?id=3000000010000003915&token=fb3c7dbffb3c7dbffb3c7dbffb3c7dbf
咪视界-15,https://msj.188766.xyz/play?id=3000000010000004193&token=fb3cd50cfb3cd50cfb3cd50cfb3cd50c
咪视界-16,https://msj.188766.xyz/play?id=3000000010000005837&token=fb3d62fcfb3d62fcfb3d62fcfb3d62fc
咪视界-17,https://msj.188766.xyz/play?id=3000000010000006077&token=fb3db9cffb3db9cffb3db9cffb3db9cf
咪视界-18,https://msj.188766.xyz/play?id=3000000010000006658&token=fb3dd018fb3dd018fb3dd018fb3dd018
咪视界-19,https://msj.188766.xyz/play?id=3000000010000009788&token=fb3f3153fb3f3153fb3f3153fb3f3153
咪视界-20,https://msj.188766.xyz/play?id=3000000010000010833&token=fb49349efb49349efb49349efb49349e
咪视界-21,https://msj.188766.xyz/play?id=3000000010000011297&token=fb499335fb499335fb499335fb499335
咪视界-22,https://msj.188766.xyz/play?id=3000000010000011518&token=fb499d81fb499d81fb499d81fb499d81
咪视界-23,https://msj.188766.xyz/play?id=3000000010000012558&token=fb4a125cfb4a125cfb4a125cfb4a125c
咪视界-24,https://msj.188766.xyz/play?id=3000000010000012616&token=fb4a159ffb4a159ffb4a159ffb4a159f
咪视界-25,https://msj.188766.xyz/play?id=3000000010000015470&token=fb4b6beefb4b6beefb4b6beefb4b6bee
咪视界-26,https://msj.188766.xyz/play?id=3000000010000015560&token=fb4b6f90fb4b6f90fb4b6f90fb4b6f90
咪视界-27,https://msj.188766.xyz/play?id=3000000010000017678&token=fb4c5c36fb4c5c36fb4c5c36fb4c5c36
咪视界-28,https://msj.188766.xyz/play?id=3000000010000019839&token=fb4d4bfbfb4d4bfbfb4d4bfbfb4d4bfb
咪视界-29,https://msj.188766.xyz/play?id=3000000010000021904&token=fb57c3e3fb57c3e3fb57c3e3fb57c3e3
咪视界-30,https://msj.188766.xyz/play?id=3000000010000023434&token=fb589a39fb589a39fb589a39fb589a39
咪视界-31,https://msj.188766.xyz/play?id=3000000010000025380&token=fb597fcdfb597fcdfb597fcdfb597fcd
咪视界-32,https://msj.188766.xyz/play?id=3000000010000027691&token=fb5a73eefb5a73eefb5a73eefb5a73ee
咪视界-33,https://msj.188766.xyz/play?id=3000000010000031669&token=fb65d0e0fb65d0e0fb65d0e0fb65d0e0
咪视界-34,https://msj.188766.xyz/play?id=3000000020000011518&token=902e5042902e5042902e5042902e5042
咪视界-35,https://msj.188766.xyz/play?id=3000000020000011519&token=902e5043902e5043902e5043902e5043
咪视界-36,https://msj.188766.xyz/play?id=3000000020000011520&token=902e5059902e5059902e5059902e5059
咪视界-37,https://msj.188766.xyz/play?id=3000000020000011521&token=902e505a902e505a902e505a902e505a
咪视界-38,https://msj.188766.xyz/play?id=3000000020000011522&token=902e505b902e505b902e505b902e505b

冰茶体育,#genre#
11月28日00:00_男篮世预赛亚洲赛区_沙特阿拉伯vs印度_赛场原声,https://mgev.188766.xyz/play?migutoken=9b639a6adaef85f6b66523ad2fea1509&id=CtzgRtTvOdQvqW4X38XBpFK6IiBwajJkJWhj4QnWUMccnWIaNo3KdemKFi4pWYDco40Gh5ZdM6b3cY6WEcpkALkXTNcNFVZzCcoJiQoY4fI%2FaJZXYRjf%2F60%2Bo8E%2BAmV8sSEFyzOb%2FVkctTaQSCXSqjnxEAdVKy8R1G6LjkOhs%2FE%3D&name=nPSzVBhTIfsMRTciqfpEOOBe4SY7cxp3Qze4i2vhsXF7O%2FrbcJdZzAhfVeEFPxDWJ6lDWKmRmr3M8ICr%2BZFFPUAAqPl54HJbEohYbac2u8CRqyGQJjBhHqTGD%2Fq19aJSkGHga41F%2FbxmjJmMLJ8n2Q%3D%3D
11月28日00:00_男篮世预赛亚洲赛区_卡塔尔vs黎巴嫩_赛场原声,https://mgev.188766.xyz/play?migutoken=45c2f3e7561c7020b330eb2a9ccf3c35&id=tN6HJfILGg8JdXuE9GZSmVPTSg1sBvLE%2BrdE2ZQNbYXgl%2Bd4Qck%2Fh3yyaWgUA4FC9ahtc6K9VdqfOTFLFt9Q%2BIexMNiDMLcU3abFiMBGYc7Jx0nFjCxqA%2BDYJty465EtmHMgBt%2F26cCyLRQ0he%2FWzsNSoNFygdZaOFdrpokJbbc%3D&name=w5z0%2BKSqieyU8C8nEJVPVo5nmzBH8uqfe8%2BXoZ2xFWHv8WzQ64dTBnvemuhXE0cRkurqxNFR1aORerlWYhiYhKHdpHEd2e3u2DIjC8DrH5FfTdsedLmtXY98FxinNyAt
11月28日00:00_男篮世预赛非洲赛区_尼日利亚vs突尼斯_赛场原声,https://mgev.188766.xyz/play?migutoken=d019e929aac46cc34dac6f07c6e86c8f&id=bPFp%2Bvj89S%2BNdjizEQCmzNXRxsdPVS22JXDo2%2FswGks81lOBA84bnkZYb3bo%2BiAc33IAaeYqp7v9Abt0aCalWTxMbdcW4%2B4AHDBLijl1%2BszJOg%2Fxg0o1hpNjS96TgEuixRJV1I4t8myRnXtONMNZImsHOHos70mluV%2BaDWY8G%2FQ%3D&name=G2RUCv351mMkAUkYuZH27eowTpygndgj53jTMgsrwU5j8VaRelG%2B9eNFIzXNvAKP3G%2FRLpB2tiUrEhN2QnCFLMrpcV%2B5XF%2BIOT%2BR6Xlw8xAzo6THD%2FVbf%2FLC6%2BJC%2BjUzZtNDO4GwbZwGuumvWF1tzA%3D%3D
11月28日00:30_男篮世预赛亚洲赛区_约旦vs叙利亚_赛场原声,https://mgev.188766.xyz/play?migutoken=fde6385ee53a275cecd8136b2a3419b5&id=C1Hc5fgR5awxzT%2F%2FEepg4zoHuq2siCPHdlB4D70ziNnBY6tTWje5Xrf70%2Fpzzul%2FV8HETAO3pEQ4hIZ%2Fd8zoGVJ%2BRjhRpVmtrlm8RpQEp67SrPrbRUp7qLGx9LxqYtW%2FvkEivdHFb5ysWHs0fczVmvmEpasytO4Qk7DlcXNloLk%3D&name=PyzM9yelOGzwIrXFyU77GNaTek18%2BbT7Zc0yoalj0PZ05GMw%2Fmn2uLOLs6kEpRu6M261%2BxqKaG3PSU9h6CIzXnO7GnaFMJqES%2Fy3M1k8exx73IgwT%2FpCrBtDe4YHXdqc
11月28日00:30_男篮世预赛欧洲赛区_希腊vs罗马尼亚_赛场原声,https://mgev.188766.xyz/play?migutoken=05df1b287b6d9c870f6b1e0efa912dd5&id=45tAXSEDVwXw3v4qNPDpsia3tLuPowN8XwiezNDnz1Xa3IVj2Y5m85DKo1bkTw3aV1LYCQYjwMYWcvPQ1v5P9BZXNllyfVM4svPdI2AAUWVyEJ8v8i%2FN5DEOidRule2OewTseQS5Hb%2B6I%2FCl4hVjK8SeaRrr%2Fs19ty%2FVFuNg3Zk%3D&name=7Vv1%2FU3rQVOEmuKtqwbuR2a%2B3kAJUp2eCAqkf4Mv%2FORZFVdbbN794ClVPrW0mMUvgavedBVc0vFx4D%2FN1zTa5VqqkthJrjVVBV%2BE5GOKXKsGtHeuU2gwA%2FEOpAwVvUEu
11月28日01:00_男篮世预赛欧洲赛区_格鲁吉亚vs乌克兰_赛场原声,https://mgev.188766.xyz/play?migutoken=d74bfb23a13803487cf619e0bb9ca61b&id=pGGD6G7x3bKGW2%2FK6PUMjZyNsENzKK1Vg8OF4kz8O%2F7Xl1xQ8mkzL94q3Z4JOMBbqLASEHKq1XuY01xN%2F4E8Wc8BBrS4qx7OBSnKXNmOlWO8ynNilFNIEYxsdvCBYJ4RKo%2Ff%2BuihHceEmm4sOgiYJPDB3TKJ2mzvpj%2FxWn52Y8U%3D&name=kTxHMHcYUZrQ9xVDtoh3Nt%2F8Pk0nX1aknRrzWx0fiZPryI6P5TiJzVd1JTFoauLo3CYfast3xSjsZzXsM5gfPV93cJoyK5723898s8A31HBCZhS%2B9Ri223klWRpU82KexITQBKX2yzZoGUWDFxr8Mg%3D%3D
11月28日01:00_男篮世预赛欧洲赛区_黑山vs葡萄牙_赛场原声,https://mgev.188766.xyz/play?migutoken=fb78458e9671ce8893f635554bbd00f5&id=ifVkdAKhp9UAX4Pr0ztcTcgU4QJZI0oiFph5UuyvBFR72jICYujHruL1%2FQ%2B4V6nZXb%2FoFOcd7uR8n%2FjB%2FgaE72ZuVgc0W7AFi2W%2Bzvwo3f6CGubc78FwJK0jwFqsv%2BouOgA8nIy0uhLn3i924DYebNkVe6AQ6Aga109Qv%2BN7Vd4%3D&name=xRmrWTzVfW%2FGAV%2F1XNkGPxYO4L%2BrcR0nFKbwS%2FiF9%2B43zMiTal1tWM6JaZMns9z2M3HlGJi%2FwejsaXgxqnsk5MfaTBNHKxQrRvkIMRjaN5OzvmVPvY2OTWSGs6CtcYd8
11月28日01:30_男篮世预赛欧洲赛区_丹麦vs西班牙_赛场原声,https://mgev.188766.xyz/play?migutoken=b189f8d050e80c908bdd7c3462d23a65&id=c27JT7I9dGmGMdMOpcCrxZuSeb0l83IF4%2BZ4nG2LBtpLyfFSoTHAlyzDqFbkVDvUSeJYIVd%2F%2FNJmFDDosbKPeXRfnPmNsUfu0Pz2EY91AxmeDAeCNq%2FH%2FIY8Y5wjpzijBFxa8kGMCk30%2BZOc1PgHpY%2FUWJj6tPYdCnBzR9Lwsjo%3D&name=pBHbUM1lsXW3QqUuhkr7FJjnQlNzkLVcrinI%2BBT9gVnTm99r10iL%2BoLxslSmrxEKaeK5yGMJR2bGVyTMX4g81%2B3QPh4rihVz6v2BRwjK9%2BydQN0Inkl7KE3T4evRGA9i
11月28日02:00_男篮世预赛欧洲赛区_塞尔维亚vs瑞士_赛场原声,https://mgev.188766.xyz/play?migutoken=e2851b51e73599691347b5affadb26a8&id=v%2FpR9%2BeWfcDMfhAr5k48ZgM%2BrrGhb6xgIhiptDJR6PVUIkJ%2BClWZktzw9H%2BmqiegvRF0KBYiOmKqPbSV59DoDZlA%2Bhh0Gl7JG67WPHFvywbRezWKbxPOJMgUvPMkJdV8O0kQF4%2FN5Nd9rpKSWKMRVv75oqqB%2BoKrmM7q5x6l1Xo%3D&name=sdGM2KhAC5BTGm1GeL%2FSw0X34lOnpUoOxJQwOtAjI2eKCeV%2FyUfVmABSbICmqtDih%2F%2B%2BuSf90sGYo3l0NiUyzcZZ6k1aQJi114tyQm1K%2BQbYk7CeZisEC3b%2B7w2yPcp%2B
11月28日02:00_男篮世预赛欧洲赛区_土耳其vs波黑_赛场原声,https://mgev.188766.xyz/play?migutoken=359164fa7960b1ab8ee33a7ecc280768&id=6HbwEes6jLwMH2l2FExHNRr2OuuGJ0yIE2g0bpiDA8v4t95vD44%2F8aFwGZZWTsiqdHtxskLlif0OyXE3xdZvPTio0sEzEplGFB8CCvZOFmnTVy9tYTWghUszZ4KrZHcI8KIul9YnM2EswFNd2KO%2BjSrb%2BM%2F1bbZCRf6CBye%2B4jo%3D&name=mYpdUuCW7OBaH%2BqAkHqoakw2z4jqzlavc6fkbgayqyg5TjnQgExxyPVWMeD304Dn5tIDVpr5PaVU26J3VkjVJqWBWOSzPNmSdZoy3mmD%2FhpS4tt7z6CUPxDMCwN3tIe2
11月28日02:00_NFL常规赛_包装工vs雄狮 傅皓南,https://mgev.188766.xyz/play?migutoken=c5fa14e04245ead0132d740b261c7b13&id=144t1Xf4WJ2sxYTzmflHqOO%2BtPGtrJ5KH9uP0LWj31FdsB%2BCaRYDHJHSHQj%2BY3R6wwMW3vRbJIKbsWWMK8Wx2X%2Ba1cYkLwbACDv%2BDc08EaFX1%2Fic%2BHqSjpsc%2ByNiXpIj0te0aKcfon5%2FQJJwjAcP%2FDG3%2BrGXbehaPLZEWsl8ArzBwndeatIe0lJoaGpFgf%2FdnrUap4875M6NrBotnvWEkvKaY7oxwOFAb%2FPkZB6lgDq7YASv5mVi3JbkJiq1Ig12DmOJ1W%2FOYBuf065%2BHqru6uiRTTLfY80zBEaQ4NOcdty3PzRr%2BBJm0ek0lLz62D3h&name=R9FO6%2BgEx51QSX%2FF8qhZQO1xQbMci%2FOdQPBz77eo%2Bs84QM2mFTB21GzuDJ2gW%2B5eQCwo%2BJUKUVIvzFF8MC31ntBqyCz9b4vfm%2F1PFuiaRqY%3D
11月28日02:00_NFL常规赛_包装工vs雄狮 英文原音,https://mgev.188766.xyz/play?migutoken=973b8a38461d4130da4d33f6194b72a6&id=aLk5au3w2nCZVNYSpGZAj9BLH8bnBQiMcuuRUWL1AVqYq5WXFBv798JJkhLQl4fxZooXA9eK1Ojkj4mOy5mCoBo%2FySyJN6CN58PLr26aA9UMOGrc5PwmmR7Q4kvD%2F44EtonGufyKyUZhbMoODeURWeoSWmY6o7B%2F6xBfpH8gfRJQ3TzqSaT3e%2B6juvRla75Q8YLPr72cLwVOXU2ltvFAz3spvRWhOc5CKOdm3ViNU%2BRxbrJqF4AiERIFPysv6LBpGG50QAV3gvLMJQ9cidFVVcQcwsfqPassvR8x4IEP5WC75VXn%2FOg5hqcy%2BMbkpd9N&name=P1DU0hhxs%2BC07E264DsIeOjePLa086vlhobvILKQogMEmTWjM7nXm5EVyNykv08o5rt4Sy2SiXB%2BY45fDYIYawhfSUYdGcvmVxCBpgiE3kM%3D
11月28日03:00_斯诺克英锦赛资格赛晋级轮：张安达PK塔猜亚 徐思出战_张安达PK塔猜亚 徐思出战_1号桌,https://mgev.188766.xyz/play?migutoken=bdac0493eb62d8be0469a1d28f15b427&id=hXJcAdPh08WSbcUHiuLxVjiQGjxmdH1zSFyT%2FvPdMSreX4b1%2Fg88AIC8IdC4I24lA9NuGhRksgKCfbyArRfYrGrF0QPpkdQCJwBWRMfqWdHOzTnknwCQNDpHvIrtNwkvNk29FEWsniF7cIng%2BtwqjeNuYAGDvfJdv3mkq3IZpOc%3D&name=KMzi5tJSA0G6Ca5yXGLUjextZ5RrVlF9hhzWGg6R2f%2F75RJReihoMU6N693oPpzSOhVvD9Lkgm02Bq7nGbOz8leapaUOQCtkegpXTxTXaV6%2FURIE3g5RRDPC11IVy1T%2FJkmYYEEZfYMTlRyk2EmU%2BdKVMeRBz6KAt2Jr8LQzER%2BEhYhSDg2XSS0ny1B9rK103V8kX%2F9bvi2j9qrdCgNcrg%3D%3D
11月28日03:00_斯诺克英锦赛资格赛晋级轮：张安达PK塔猜亚 徐思出战_张安达PK塔猜亚 徐思出战_2号桌,https://mgev.188766.xyz/play?migutoken=6d8be3f6b9ed1ddde888b6a393e53f81&id=MP8hd9OLNNZ3tOWlUpe3J6X%2FOBObzGktdk6elNkHHrwG2V68W4Hql7FwcxTN%2F5BAwWU5gyTcyl%2FHczF2J3ekfwgRwnKBUJANKhWbtVOss5akcwjTDDm7wQmH42XwGlZlEY%2FZuO%2FIL0W1QsFYpe2%2BY9%2Bt7hHI7nWeKMobHUsrPeA%3D&name=fT3apF7nfL81b2KcApCE0S2KsDS0zVVQADDbLpPGRYVmgvxucvlCpqETIoa6rweCyIE8lJgolvqjVCkEWA5GX7QyHICToi%2B0W2%2Bkss1%2BZyaTEmzlHV3pPn9QmFbM7JnllbNcVW73cTTIzI5fb9R%2BREFfR54Q7rdoE1hIG4GdTr9zfCjyNXDLMj76LEQdToNSvz%2BPpDfD1zxqvtd9LR8i0w%3D%3D
11月28日03:00_斯诺克英锦赛资格赛晋级轮：张安达PK塔猜亚 徐思出战_张安达PK塔猜亚 徐思出战_3号桌,https://mgev.188766.xyz/play?migutoken=2bf419b22676cd514edb9bdb9184debb&id=uq%2BtcF%2BSKBt010oB4xT7YVbmPMTWXDe8xXSoHiu136FlsgMzgMFqxDdQYU8xztUwj7TL4MvY0HXDZ63tmNjM2IWQO5iB7sCzzVZJpiv16v%2FbL%2Fxa90EQJWWbKxwknJjV2bQkMfShgTSBK8lQYlZ4E9kMeqf2ao%2BSSUsurbwRbFo%3D&name=mqBTEtTS25krARGleWQbBXMCz626mmSIEBPnUVe5PQNsumXYPWpOJScOhHcpZ6j0IJdaIBVW4FwgzTrSkIyIxkO1Qe23uwGakZXYjQSEUWGvTdDq7COoEnNyOHxWR7hRF%2FCIBdlwodsU12B5pXUnedUluxOP9XAfxt4rGnlqwaRQqCmEaI4vs0giI4L4buvZ%2Fw2ZUt3e3%2BMBEZXjYN7NmA%3D%3D
11月28日03:00_斯诺克英锦赛资格赛晋级轮：张安达PK塔猜亚 徐思出战_张安达PK塔猜亚 徐思出战_4号桌,https://mgev.188766.xyz/play?migutoken=c91508eccc0d60d99db68ee4cb7d6105&id=kj683MvcynQQ1zlORn9e9TUfKngR6qoleJ3VP%2By%2BPVgu3tRvuoH3PVSwpeqSPyFhiFx%2BY1%2BXPNK6DfNon22JERQM49kh9hdp8SUljuZgIqDYyOXfBHlSn%2BInkNUklstxUtl28rRQzCtL4YJ1S%2BtzwjkMs9M5xzUCV3AauP0%2B0Bw%3D&name=Ko%2B5I42kq1cN%2B0ykM6ALksca69Nw2qyXfxxSehJA96kKsRoAVnUdmn433xnjN17juGCx%2BaXR44qLDeW2akdzfX%2B9OiILqQQGP0jLB%2FyFZjnWPCWm2rCyQXEJ08y2cZQjCyc%2BId53OHo5zkU626TOpswoC4UBh63EZCbea17ituMjVXH6xQPF1t3Pf9fzqDZdXzyt7ejl7LM2AHlu0Gi1JQ%3D%3D
11月28日03:00_男篮世预赛非洲赛区_卢旺达vs几内亚_赛场原声,https://mgev.188766.xyz/play?migutoken=22ac6cf5cccb77cb636598272fb57d5f&id=AbJlq%2BEMN7SJYh3a3xp9aQ70frfO55bWvQZpcs1xFsaS9hdn3XN0AQ2RQiURGv3JAdATonw85m1toMkFSG77ZF0v04uZgdsYZga070eKuMULbM5HXkCv6Etf3XcgL3sIxjqGKEvmMy4WNbO4Cz2XV5Kp6mRtLxTwXQuz90faQvc%3D&name=%2F7lICuzCXkjjPl2sGTgA2Zz66bbTuCpd3f2fn%2BcI%2BWmy9hGGiAVxbES%2BuH0VrRJ0R6x6w914XeKlpmBSEf4HDqcfwshKOOSaqqw4%2Fml0rqj5WqUy3miP9OS9Tmk%2BMZzw
11月28日03:00_男篮世预赛欧洲赛区_意大利vs冰岛_赛场原声,https://mgev.188766.xyz/play?migutoken=f04cb73a9126b25478fa64cf5e037837&id=PI8FGIXM8o9alTzGmT4Pixhnw8mNpzhADpAAaqq9P%2BMKs%2BO1Y%2FFDVQ7QaNQLb1iwjZE7mm6YO2us0SV743MNqKXpvS7XDcs6YW%2FJKPrrBWU9zL6RD5u6zbrwuIgYJlZUYJfmH1uZAHNxk7RXwEbDhB3tFhKBgLeARkVYDXEEtNE%3D&name=GGStXbV2aEaReF10BTx38bOEE%2FnYjT5wNIpqV9ZUdC8m2f9tkG2Eb%2BNoGQpnqJs1Vtcs6lo9Q7znz3pmMQcd9P%2Bp%2BPARQzXJQOcv%2FPWW9dD4Jcr%2F42ufpXoV37y7Nc%2Bg
11月28日03:30_男篮世预赛欧洲赛区_英国vs立陶宛_赛场原声,https://mgev.188766.xyz/play?migutoken=a163c102234346ba3dbdd2b88677d70a&id=3JEgjQPMmQLWSOXqHYhlvC0HfYno9NWQ%2FIUv2I5r99krE81cVFe9sNcBt%2BvdKPSHY%2BMQ%2FyeIpgkirTG4tT68PyW%2BBXHxvY8iNiYZNpGi1qHDXbvgSYDJ8Qzpil85u7WHzcEaPAVUE430eokPa2Bv8IW%2BxxdMbEvk%2BEP%2BeAhrzxI%3D&name=clH0L0WSSFSVhq0AutmyAJQkgpLHtjE%2BSiqRMMxgcPDMuNwTv4Nx%2FYyfhOjT9g7rcrG2s4cT4MnZhxadCgR5HMS%2B1FPCLbqlwB2gmxMeMxmRs93JWwfQTpK4IHzRyQdP
11月28日05:30_NFL常规赛_酋长vs牛仔 马修,https://mgev.188766.xyz/play?migutoken=56c0cd1fbdd8b8a69c3fdd1fb91c8ad7&id=AAqzMdD6ntX9VOMxUlTsOn5CsEHrv6K07optFdQT6RdCISSj3HTOLmIsrJq%2FNcLCadNgl58lOzElCBC%2FhL1Ubobl1Ew8vYDrqQEVQspDA3Ftr4cqYekhwEOgDT7oJuTUTM%2FdWLdg55pU0OLEGXfvmCQcIPdA6zUE9uep943NEx9QudkB7AS2sM9vEvuUS1Byx4hfuB4dgfV23LjtEsZDYzC06XQLuXI2SJlCJGRYNdsEToblNjCmfoZ3Az4L1toehO9l2gQD8wPSSI8PLfDmhCDBxppFz7WmFFDSbUon17IRzvXyu2%2FVj1hi0xbqyv5Q&name=0R68DrTiiZK1Bpcuasc0KXGAhUOGLl08PGj60bHw3Nw5ylhPlZDnNar6l%2BoXXBBypFCgdi3KrBK4b2EHGNUNGaXSRCz81r9oAadqRDO3CDs%3D
